Algorithm,Weight,K,Repetition,Accuracy,Purity,Micro-Precision,Micro-Recall,Micro-F1-Score,Entropy,Adjusted Rand,Completeness,Fowlkes Mallows,Homogeneity,Mutual Info,V Measure,Model Building Time
Asynchronous Label Propagation,True,5,5,0.324,0.456,0.324,0.324,0.324,0.793,0.009,0.033,0.304,0.029,0.041,0.03,0.37642860412597656
Asynchronous Label Propagation,True,5,6,0.324,0.456,0.324,0.324,0.324,0.793,0.009,0.033,0.304,0.029,0.041,0.03,0.4720842838287354
Asynchronous Label Propagation,True,5,7,0.324,0.456,0.324,0.324,0.324,0.793,0.009,0.033,0.304,0.029,0.041,0.03,0.4410226345062256
Asynchronous Label Propagation,True,5,8,0.324,0.456,0.324,0.324,0.324,0.793,0.009,0.033,0.304,0.029,0.041,0.03,0.461188554763794
Asynchronous Label Propagation,True,5,9,0.324,0.456,0.324,0.324,0.324,0.793,0.009,0.033,0.304,0.029,0.041,0.03,0.5174746513366699
Asynchronous Label Propagation,True,7,0,0.304,0.446,0.304,0.304,0.304,0.684,-0.013,0.046,0.297,0.039,0.057,0.042,0.5085866451263428
Asynchronous Label Propagation,True,7,1,0.304,0.446,0.304,0.304,0.304,0.684,-0.013,0.046,0.297,0.039,0.057,0.042,0.4467024803161621
Asynchronous Label Propagation,True,7,2,0.304,0.446,0.304,0.304,0.304,0.684,-0.013,0.046,0.297,0.039,0.057,0.042,0.5266263484954834
Asynchronous Label Propagation,True,7,3,0.304,0.446,0.304,0.304,0.304,0.684,-0.013,0.046,0.297,0.039,0.057,0.042,0.5852687358856201
Asynchronous Label Propagation,True,7,4,0.304,0.446,0.304,0.304,0.304,0.684,-0.013,0.046,0.297,0.039,0.057,0.042,0.4035730361938477
Asynchronous Label Propagation,True,7,5,0.304,0.446,0.304,0.304,0.304,0.684,-0.013,0.046,0.297,0.039,0.057,0.042,0.5462384223937988
Asynchronous Label Propagation,True,7,6,0.304,0.446,0.304,0.304,0.304,0.684,-0.013,0.046,0.297,0.039,0.057,0.042,0.32721471786499023
Asynchronous Label Propagation,True,7,7,0.304,0.446,0.304,0.304,0.304,0.684,-0.013,0.046,0.297,0.039,0.057,0.042,0.3510773181915283
Asynchronous Label Propagation,True,7,8,0.304,0.446,0.304,0.304,0.304,0.684,-0.013,0.046,0.297,0.039,0.057,0.042,0.4879627227783203
Asynchronous Label Propagation,True,7,9,0.304,0.446,0.304,0.304,0.304,0.684,-0.013,0.046,0.297,0.039,0.057,0.042,0.4335708618164063
Asynchronous Label Propagation,True,9,0,0.284,0.446,0.284,0.284,0.284,0.794,0.002,0.044,0.288,0.039,0.057,0.042,0.4964160919189453
